Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,error_message,run_id,time_stamp
TXN_3817784,Salad,,5.0,5.0,,,2023-11-25,Validation error: invalid literal for int() with base 10: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.681481
TXN_9731530,Tea,UNKNOWN,1.5,6.0,Credit Card,,2023-06-23,Validation error: invalid literal for int() with base 10: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.697821
TXN_3051509,Cookie,ERROR,1.0,5.0,,In-store,2023-03-07,Validation error: invalid literal for int() with base 10: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.713799
TXN_5108804,Juice,1,,3.0,Digital Wallet,In-store,2023-09-26,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.731380
TXN_5427338,Cake,ERROR,3.0,6.0,Digital Wallet,In-store,2023-04-27,Validation error: invalid literal for int() with base 10: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.750412
TXN_6315590,Tea,5,1.5,7.5,,In-store,2023-10-04,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.767929
TXN_7468777,Salad,1,5.0,5.0,Digital Wallet,In-store,,Validation error: time data '' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.785796
TXN_2378096,Tea,3,1.5,4.5,Cash,Takeaway,2023-09-22,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.802491
TXN_7844687,Cake,1,3.0,3.0,,In-store,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.821264
TXN_1185118,UNKNOWN,5,3.0,,,,UNKNOWN,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.848542
TXN_7477271,Tea,5,1.5,7.5,,Takeaway,2023-07-12,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.886895
TXN_3985301,Smoothie,2,4.0,8.0,,In-store,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.925068
TXN_6843517,Sandwich,5,4.0,ERROR,Credit Card,In-store,2023-01-02,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.953022
TXN_9370304,Smoothie,4,,16.0,,Takeaway,2023-09-01,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:40.982839
TXN_4987246,Cookie,3,1.0,UNKNOWN,Digital Wallet,Takeaway,2023-11-24,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.012666
TXN_2614545,Tea,1,1.5,1.5,UNKNOWN,In-store,2023-08-10,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.035016
TXN_5563675,Tea,3,1.5,4.5,Digital Wallet,In-store,2023-01-01,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.050604
TXN_6594187,Tea,5,1.5,7.5,UNKNOWN,,UNKNOWN,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.067196
TXN_8632098,Salad,2,UNKNOWN,10.0,,,2023-01-06,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.082026
TXN_3520908,Sandwich,3,UNKNOWN,12.0,Digital Wallet,ERROR,2023-08-01,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.097283
TXN_8399341,Tea,5,1.5,7.5,Cash,,2023-03-22,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.112935
TXN_2217038,Tea,5,1.5,7.5,ERROR,,2023-06-12,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.128846
TXN_6259827,Cake,2,,6.0,Credit Card,Takeaway,2023-06-14,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.143901
TXN_3683787,Tea,5,ERROR,7.5,Credit Card,,2023-09-16,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.158555
TXN_6746140,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.173855
TXN_8707598,Juice,4,,12.0,Credit Card,,2023-10-22,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.189147
TXN_1339457,ERROR,3,4.0,ERROR,Digital Wallet,In-store,2023-05-23,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.203718
TXN_8936782,Juice,5,3.0,UNKNOWN,,In-store,2023-04-01,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.218244
TXN_8837886,Smoothie,3,4.0,ERROR,,,2023-04-20,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.233673
TXN_9196116,Cake,2,ERROR,6.0,,In-store,2023-07-06,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.248368
TXN_6669163,Cookie,ERROR,1.0,1.0,Credit Card,Takeaway,2023-07-26,Validation error: invalid literal for int() with base 10: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.262773
TXN_8700156,Tea,4,ERROR,6.0,Credit Card,In-store,2023-12-25,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.282164
TXN_4468830,Smoothie,4,4.0,ERROR,Digital Wallet,In-store,2023-11-10,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.336305
TXN_3023841,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-04-29,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.368453
TXN_5764993,Salad,3,5.0,,ERROR,Takeaway,2023-04-26,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.399157
TXN_2376525,Sandwich,5,4.0,20.0,ERROR,,,Validation error: time data '' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.420568
TXN_5206049,,3,UNKNOWN,3.0,Digital Wallet,,2023-06-24,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.441429
TXN_4946991,Cake,1,ERROR,3.0,UNKNOWN,UNKNOWN,2023-04-17,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.460024
TXN_2492586,Salad,3,ERROR,15.0,Cash,,2023-05-17,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.474977
TXN_2450799,Tea,5,UNKNOWN,7.5,ERROR,UNKNOWN,2023-11-26,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.491518
TXN_4449173,,ERROR,2.0,2.0,Digital Wallet,Takeaway,2023-04-05,Validation error: invalid literal for int() with base 10: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.508526
TXN_9565465,Tea,3,1.5,4.5,Credit Card,In-store,2023-12-26,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.530643
TXN_1529904,Coffee,1,2.0,2.0,Credit Card,In-store,,Validation error: time data '' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.546608
TXN_2193092,Juice,4,ERROR,12.0,,Takeaway,2023-10-30,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.562659
TXN_8191921,Salad,3,5.0,15.0,Digital Wallet,,,Validation error: time data '' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.578155
TXN_6346774,Juice,3,3.0,9.0,Cash,In-store,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.597452
TXN_7125392,Cookie,4,UNKNOWN,4.0,Digital Wallet,Takeaway,2023-07-05,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.614836
TXN_4671054,UNKNOWN,,5.0,20.0,Cash,,2023-06-20,Validation error: invalid literal for int() with base 10: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.631154
TXN_4488222,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-03-13,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.646927
TXN_7122708,Sandwich,5,,20.0,,Takeaway,2023-06-23,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.662838
TXN_8277553,Tea,3,1.5,4.5,Cash,,2023-09-26,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.679108
TXN_7276927,Coffee,5,ERROR,10.0,Cash,Takeaway,2023-07-06,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.694712
TXN_9301279,Smoothie,1,UNKNOWN,4.0,Credit Card,UNKNOWN,2023-05-27,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.711583
TXN_8900751,Sandwich,1,4.0,ERROR,UNKNOWN,Takeaway,2023-01-30,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.728445
TXN_5516804,Sandwich,,4.0,20.0,Credit Card,Takeaway,2023-09-26,Validation error: invalid literal for int() with base 10: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.743889
TXN_5834491,Tea,3,1.5,4.5,,,2023-08-13,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.758808
TXN_1351151,Smoothie,ERROR,4.0,4.0,Credit Card,,2023-10-03,Validation error: invalid literal for int() with base 10: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.776435
TXN_6018740,Smoothie,2,4.0,8.0,Digital Wallet,Takeaway,,Validation error: time data '' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.791415
TXN_2093816,Sandwich,ERROR,4.0,12.0,Cash,Takeaway,2023-04-06,Validation error: invalid literal for int() with base 10: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.806566
TXN_7694020,Cookie,2,,2.0,Digital Wallet,Takeaway,2023-08-06,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.822562
TXN_5167425,Juice,UNKNOWN,3.0,15.0,Digital Wallet,,2023-08-04,Validation error: invalid literal for int() with base 10: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.840493
TXN_9293417,Tea,3,1.5,,Digital Wallet,Takeaway,,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.864423
TXN_2828596,Coffee,,2.0,4.0,,,2023-11-25,Validation error: invalid literal for int() with base 10: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.883391
TXN_9956671,Cake,3,UNKNOWN,9.0,Credit Card,,2023-05-05,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.901272
TXN_4225300,Sandwich,1,4.0,4.0,Cash,Takeaway,,Validation error: time data '' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.916990
TXN_5396727,Juice,2,UNKNOWN,6.0,Credit Card,Takeaway,2023-10-13,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.933391
TXN_5198827,Tea,5,1.5,7.5,,,2023-02-15,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.948270
TXN_3413185,Cake,ERROR,3.0,12.0,Credit Card,In-store,2023-03-03,Validation error: invalid literal for int() with base 10: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.963726
TXN_4171507,Tea,1,1.5,1.5,,In-store,2023-10-26,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.978990
TXN_3247340,Tea,3,1.5,4.5,Cash,Takeaway,2023-12-25,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:41.995116
TXN_7512574,Tea,1,1.5,1.5,,Takeaway,,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.010779
TXN_3044825,ERROR,1,1.5,1.5,Credit Card,In-store,2023-08-14,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.031498
TXN_9744862,Juice,4,3.0,,Cash,In-store,2023-09-19,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.237854
TXN_6365371,UNKNOWN,2,4.0,ERROR,Credit Card,,2023-06-16,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.267039
TXN_9104535,Cake,4,3.0,,,,2023-04-13,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.285054
TXN_4914535,ERROR,2,1.0,2.0,Cash,UNKNOWN,,Validation error: time data '' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.307643
TXN_6364938,Coffee,3,ERROR,6.0,Digital Wallet,In-store,2023-07-16,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.324003
TXN_3596456,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.337105
TXN_2130415,,,2.0,2.0,Digital Wallet,Takeaway,2023-12-08,Validation error: invalid literal for int() with base 10: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.351535
TXN_9617421,Tea,1,1.5,,,In-store,2023-08-21,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.365823
TXN_2004781,Sandwich,5,ERROR,20.0,,Takeaway,2023-04-20,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.381044
TXN_5055872,Sandwich,,4.0,12.0,Credit Card,,2023-02-05,Validation error: invalid literal for int() with base 10: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.396375
TXN_4522012,Coffee,2,2.0,ERROR,,In-store,2023-04-13,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.411696
TXN_6131415,UNKNOWN,5,1.5,7.5,Digital Wallet,UNKNOWN,2023-11-24,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.428397
TXN_5932169,Salad,5,ERROR,25.0,Credit Card,ERROR,2023-11-06,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.444977
TXN_9309509,Tea,5,ERROR,7.5,,,2023-11-15,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.458844
TXN_2982163,Coffee,4,2.0,,,,2023-03-22,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.474487
TXN_2631671,Cookie,1,1.0,,Credit Card,,ERROR,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.489796
TXN_2345373,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-02-20,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.503805
TXN_1996318,Cake,5,3.0,ERROR,Digital Wallet,,2023-09-04,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.523988
TXN_3599473,Coffee,2,2.0,ERROR,Cash,,2023-08-29,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.540604
TXN_7943598,UNKNOWN,4,4.0,16.0,Credit Card,,,Validation error: time data '' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.558254
TXN_3200203,ERROR,2,UNKNOWN,8.0,,UNKNOWN,2023-12-04,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.573882
TXN_8498613,Sandwich,2,UNKNOWN,,,,2023-11-08,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.588603
TXN_7206160,Sandwich,ERROR,4.0,8.0,,,2023-09-07,Validation error: invalid literal for int() with base 10: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.604055
TXN_2605566,Cake,2,,6.0,,,2023-12-01,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.619176
TXN_9690114,Coffee,,2.0,4.0,Credit Card,Takeaway,2023-12-01,Validation error: invalid literal for int() with base 10: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.633689
TXN_7944534,Tea,2,UNKNOWN,3.0,Digital Wallet,In-store,2023-10-13,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.648432
TXN_9864212,Smoothie,5,4.0,20.0,,ERROR,,Validation error: time data '' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.664509
TXN_3854036,Juice,3,ERROR,9.0,Cash,,2023-11-07,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.679748
TXN_8792638,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-07-02,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.696873
TXN_7397665,Salad,5,,25.0,Credit Card,Takeaway,2023-11-11,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:42.712496
TXN_1480967,Tea,2,1.5,3.0,Cash,Takeaway,,Validation error: time data '' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.218137
TXN_9710307,ERROR,ERROR,1.5,3.0,UNKNOWN,Takeaway,2023-01-24,Validation error: invalid literal for int() with base 10: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.241535
TXN_8669012,UNKNOWN,3,1.5,UNKNOWN,Digital Wallet,,2023-07-26,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.258155
TXN_8379880,Juice,UNKNOWN,3.0,9.0,,Takeaway,2023-05-24,Validation error: invalid literal for int() with base 10: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.272816
TXN_7524977,UNKNOWN,4,UNKNOWN,,ERROR,,2023-12-09,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.288294
TXN_2106437,Tea,1,1.5,1.5,Cash,Takeaway,2023-08-01,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.304383
TXN_4551806,Tea,1,1.5,1.5,ERROR,,2023-01-09,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.322492
TXN_6037712,Salad,,5.0,15.0,Credit Card,In-store,2023-08-10,Validation error: invalid literal for int() with base 10: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.346772
TXN_2916247,Salad,3,UNKNOWN,15.0,,In-store,2023-09-03,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.370909
TXN_4974012,Sandwich,5,,20.0,Cash,Takeaway,2023-05-17,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.385988
TXN_5737831,Juice,4,UNKNOWN,12.0,ERROR,Takeaway,2023-05-15,Validation error: could not convert string to float: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.401151
TXN_9729280,Tea,3,1.5,4.5,Credit Card,In-store,2023-11-06,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.416577
TXN_5158607,Smoothie,4,,16.0,Credit Card,,2023-03-24,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.430817
TXN_3849488,Salad,UNKNOWN,UNKNOWN,5.0,,In-store,2023-03-01,Validation error: invalid literal for int() with base 10: 'UNKNOWN',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.446783
TXN_2334523,Coffee,,2.0,10.0,Digital Wallet,Takeaway,2023-08-17,Validation error: invalid literal for int() with base 10: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.462138
TXN_8611913,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-07-16,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.476997
TXN_7387701,Coffee,1,2.0,2.0,Cash,Takeaway,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.494226
TXN_4953063,Tea,5,,7.5,Credit Card,UNKNOWN,ERROR,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.520575
TXN_2413026,Coffee,1,ERROR,2.0,,Takeaway,2023-04-26,Validation error: could not convert string to float: 'ERROR',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.546228
TXN_8335965,Tea,5,1.5,7.5,Credit Card,,2023-03-21,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.567834
TXN_9747008,Tea,4,1.5,6.0,Cash,Takeaway,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.586763
TXN_6259001,Tea,4,1.5,,Digital Wallet,In-store,2023-01-30,Validation error: could not convert string to float: '',9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.603065
TXN_7682605,Tea,5,1.5,7.5,Digital Wallet,UNKNOWN,2023-10-19,Total mismatch,9f629578-cbe4-4153-952a-c1562988d7bc,2026-03-08T06:09:43.619890
